Iphone	tag	zhi_score	phone_score	guide_score	risk_level	high_orders	airport_orders	company	consume	area
6760951	0	5	3	0	1	0	0	0.469	0.436	0
4823050	0	3	4	0	1	0	0	0.941	0.31	0
9073457	0	5	4	0	1	0	4	0.754	0.693	0
4064793	0	4	3	0	1	0	0	0.064	0.387	0
4095175	0	3	5	0	1	0	0	0.325	0.394	0
4728187	0	3	3	0	1	0	0	1	0.365	0
5017185	0	4	53	0	1	0	0	0.648	0.167	0
6808496	0	4	4	0	1	0	0	0.025	0.381	0
9876748	0	5	3	0	1	0	3	0.066	0.372	0
721982	0	3	6	0	1	0	0	0.979	0.147	0
9675601	0	5	3	0	1	0	0	0.567	0.138	1
2029397	0	6	3	0	1	0	2	0.271	0.35	0
9073376	0	6	4	0	1	0	0	0.733	0.961	0
6692906	0	4	3	0	1	0	0	0.221	0.183	0
3231703	0	4	14	0	1	0	0	0.083	0.535	0
1738388	0	4	4	0	0	0	0	0.492	0.249	0
6743736	0	4	2	0	1	0	0	0.4	0.38	0
5111525	0	2	8	0	1	0	0	0	0	0
6167087	0	4	4	0	1	0	0	0.112	0.572	0
4629490	0	5	2	0	1	0	0	0.965	0.736	1
1860151	0	5	4	0	1	0	0	1	0.239	1
2349922	0	4	4	0	1	0	2	0.068	0.625	0
4305646	0	3	3	0	1	0	0	0.422	0.333	0
9335916	0	4	3	0	1	0	0	0.534	0.218	0
9887577	0	5	4	0	1	0	0	0.723	0.577	0
8193785	0	5	3	0	1	0	11	0.962	0.826	0
2352129	0	4	3	0	1	0	0	0.325	0.16	0
3707156	0	3	3	0	1	0	0	0.927	0.26	0
8185664	0	5	3	0	1	0	0	0.211	0.727	0
8805446	0	4	4	0	1	0	0	0.682	0.248	0
3150097	0	3	4	0	0	1	0	0.529	0.286	0
1664752	0	4	17	0	1	0	0	0.138	0.429	0
9866390	0	2	3	0	0	0	6	0.68	0.318	0
6945815	0	5	4	0	1	0	0	0.624	0.094	0
4921753	0	3	4	0	0	0	1	0.691	0.328	1
913448	1	3	34	25	1	0	0	0	0	1
144328	0	4	3	0	1	0	0	0.95	0.139	0
3502044	0	2	3	0	1	0	9	0.607	0.499	0
6565572	0	5	4	0	1	0	1	0.269	0.034	0
8701695	0	5	3	0	1	0	2	0.339	0.158	0
8949773	0	5	4	0	1	0	1	0.491	0.255	0
9835312	0	6	3	0	0	0	0	0.106	0.503	0
7179194	0	4	4	0	1	3	22	0.958	0.949	0
3370490	0	5	4	0	1	0	0	0.681	0.553	0
9621134	0	6	3	0	1	1	2	0.909	0.869	0
6101048	0	5	2	0	1	0	1	0.322	0.362	0
4342556	0	3	3	0	1	0	1	0.066	0.761	0
2036342	0	4	7	0	1	0	0	0.755	0.198	1
6851261	0	6	3	0	1	0	0	0.219	0.476	0
8106264	0	5	3	0	1	0	0	0.014	0.589	0
3877438	0	4	4	0	1	0	4	0.153	0.356	0
3881456	0	5	7	0	1	2	0	1	0.359	1
7713750	0	5	4	0	1	0	0	0.94	0.396	0
8546611	0	4	3	0	1	0	6	0.806	0.211	0
5223807	0	3	4	0	0	0	0	1	0.598	0
9254539	0	4	3	0	1	0	1	0.99	0.582	0
4998022	0	4	4	0	1	0	0	0.569	0.177	1
7161078	0	4	3	0	1	0	0	0.827	0.457	0
7439662	0	6	4	0	1	0	0	1	0.197	0
4420570	0	4	4	0	1	0	1	0.761	0.253	0
3242716	0	6	5	0	1	2	0	0.929	0.505	0
2743569	0	5	4	0	1	0	0	1	0.173	0
110119	0	2	15	0	1	0	2	0.239	0.351	0
2496507	0	3	3	0	0	0	0	0.437	0.668	0
2921920	0	4	8	0	1	0	1	0.878	0.406	0
411398	0	5	2	0	1	0	5	1	0.812	0
1804337	0	6	5	0	1	0	1	0.495	0.293	0
2250183	0	4	5	0	1	0	0	0.053	0.089	0
6960231	0	3	3	0	1	0	0	0.593	0.299	1
5539523	0	6	4	0	1	0	0	0.965	0.384	0
9553642	0	6	4	0	1	0	0	1	0.298	0
8969511	0	5	4	0	1	0	0	0.282	0.329	0
8446123	0	4	3	0	1	0	2	0.667	0.489	0
2626775	0	5	3	0	1	0	0	0.064	0.161	1
470445	0	6	3	0	1	0	12	0.248	0.391	0
3020819	0	4	3	0	1	0	0	0.97	0.257	0
9121756	0	4	3	0	1	3	0	0.247	0.645	0
4447464	0	3	17	0	1	1	2	0.559	0.282	0
5269880	0	4	3	0	1	0	0	0.531	0.47	0
3504687	0	4	91	0	1	0	0	0.083	0.414	0
32711	0	7	4	0	1	0	4	0.919	0.715	0
7075504	0	2	4	0	1	2	18	0.186	0.928	0
993732	0	4	3	0	1	0	2	0.964	0.273	1
8583652	0	3	3	0	1	0	0	0.497	0.711	0
6523031	0	3	3	0	1	0	1	0.2	0.305	0
8552019	0	3	3	0	1	0	0	1	0.094	0
668010	0	4	3	0	0	0	1	1	0.471	0
8006681	0	3	4	0	1	0	0	0.096	0.281	0
6470395	0	6	4	0	1	0	0	0.902	0.938	0
5026776	0	5	3	0	1	0	0	0.281	0.444	0
8332644	0	5	3	0	1	0	2	1	0.771	0
1480658	0	5	3	0	1	0	0	0.906	0.67	0
8095489	0	5	7	0	1	0	0	0.739	0.447	0
872008	0	3	4	0	1	0	0	0.63	0.257	1
6275322	0	5	4	0	1	0	0	1	0.446	0
7041695	0	6	3	0	1	1	5	1	0.316	0
5135928	0	6	4	0	1	0	0	1	0.803	0
3995575	0	6	3	0	1	0	1	0.137	0.206	0
958570	0	3	3	0	1	0	0	0.086	0.73	0
336542	0	4	4	0	1	0	0	0.829	0.427	0
9476840	0	2	4	0	0	0	5	0.56	0.48	0
1729510	0	3	3	0	1	0	0	0.006	0.536	1
5879239	0	3	4	10	1	7	27	0.163	0.689	0
8726644	0	3	4	0	1	0	0	0.957	0.702	0
4409200	0	4	4	0	1	0	0	0.911	0.557	0
2623207	0	5	3	0	1	0	1	0.189	0.257	0
4008948	0	6	2	0	1	0	0	1	0.342	0
8547356	0	5	4	0	1	0	4	0.892	0.363	0
2622492	0	2	4	5	0	0	0	0.05	0.709	0
5028976	0	5	4	0	1	0	0	0.947	0.312	0
445478	0	4	3	0	1	3	2	0.98	0.443	0
4457351	0	6	4	0	1	3	32	1	0.578	0
925475	0	4	4	0	1	0	0	0.793	0.168	0
9773011	0	4	4	0	1	0	1	0.086	0.19	1
5242060	0	4	4	0	1	0	0	0	0.242	0
8326785	0	6	3	0	1	0	0	1	0.762	0
9889060	0	5	3	0	1	0	0	0	0	0
5195772	0	5	3	0	1	0	0	0.946	0.287	0
5510828	0	4	2	0	1	0	0	0.23	0.567	0
759628	0	3	4	0	1	0	0	0.056	0.155	0
961947	0	6	4	0	1	4	0	1	0.742	0
163020	0	3	8	0	1	0	2	0.74	0.31	0
4604128	0	6	2	0	1	0	1	0.973	0.61	0
2287571	0	4	3	0	1	0	0	0.195	0.147	0
300612	0	3	4	0	1	2	5	0.046	0.5	0
753259	0	4	3	0	1	0	0	0.216	0.219	0
2949430	0	3	3	0	1	0	1	0.115	0.427	0
9229098	0	3	8	0	1	0	0	0.97	0.307	0
7855449	0	5	3	0	1	0	0	0.942	0.102	0
1097186	0	4	4	0	1	0	5	0.028	0.092	0
2275335	0	5	4	0	1	0	0	0.601	0.349	0
428939	0	3	3	0	1	0	0	0.974	0.28	0
3247256	0	3	3	0	1	0	0	0.2	0.129	0
5723354	0	5	3	0	1	0	0	0.833	0.081	0
3747309	0	5	3	0	1	0	0	0.914	0.244	0
1122402	0	4	4	0	1	0	0	0.728	0.462	0
1084633	0	4	3	0	1	0	0	0.874	0.295	0
3841311	0	3	3	0	1	0	2	1	0.249	0
7586667	0	6	4	0	1	0	0	0.628	0.349	1
7735953	0	6	3	0	1	0	1	0.616	0.59	1
940441	0	4	4	0	0	1	0	0.534	0.433	1
1160501	0	5	3	0	1	0	0	0.626	0.2	0
2629103	0	3	3	0	1	0	0	0.035	0.479	0
1903269	0	2	4	0	1	0	0	0.921	0.784	0
6614636	0	4	4	0	1	0	0	0.921	0.111	0
2553884	0	4	4	0	0	0	0	0.169	0.411	0
4763113	0	5	3	0	1	1	0	0.985	0.493	0
5564566	0	5	11	0	1	0	0	0.634	0.141	0
8508729	0	4	4	0	1	1	1	0.425	0.706	0
9365345	0	5	3	0	1	0	3	0.529	0.354	0
3591401	0	4	9	0	1	0	0	0.683	0.198	0
7258600	0	5	4	0	1	0	1	0.615	0.755	0
2366063	0	3	4	0	1	0	0	1	0.328	0
8194925	0	6	4	0	1	3	7	1	0.504	0
2478512	0	3	3	0	1	0	0	1	0.423	0
101439	0	5	3	0	1	0	0	0.819	0.143	0
6944519	0	6	4	0	1	0	1	1	0.55	0
325336	0	4	2	0	1	0	0	1	0.47	0
5781005	0	4	15	0	1	0	0	0.063	0.651	0
1781099	0	4	3	0	1	0	0	0.251	0.272	0
4129172	0	4	4	0	1	0	0	0.883	0.61	1
6500574	0	4	4	0	1	0	0	0.384	0.027	0
4121698	0	3	4	0	1	3	0	1	0.302	0
5322642	0	2	4	0	0	0	0	0.349	0.764	0
3697136	0	5	4	0	1	0	1	0.564	0.457	0
6797074	0	4	4	0	1	1	1	0.291	0.376	0
3375171	0	2	5	15	1	0	0	0.447	0.63	0
5916250	0	5	3	0	1	0	0	0.891	0.58	0
6085379	0	5	4	0	1	0	11	1	0.508	0
7004518	0	5	3	0	1	1	6	1	0.459	0
3254829	0	4	4	0	1	0	0	0.23	0.235	0
9197263	0	4	3	0	1	0	0	0.991	0.913	0
6691085	0	4	4	0	0	0	0	0.134	0.543	0
251634	0	5	3	0	1	0	0	0.311	0.294	0
1707008	0	5	4	0	1	0	0	1	0.803	0
9013554	0	2	3	0	0	0	0	0	0	0
6901734	0	4	3	0	1	1	3	0.872	0.608	0
8405707	0	6	6	0	1	0	0	0.092	0.094	1
3215175	0	3	2	0	1	0	3	0.956	0.222	0
4608930	0	4	4	0	1	0	0	0.432	0.411	0
3874690	0	3	3	0	1	0	0	0.596	0.382	0
2864750	0	5	3	0	1	0	0	0.067	0.018	0
2781671	0	4	4	0	1	1	3	0.837	0.172	0
1330645	0	2	3	0	1	0	0	0.898	0.487	0
3893433	0	4	2	0	1	0	1	0.117	0.408	0
8264352	0	6	3	0	1	0	10	0.276	0.581	0
2272397	0	6	4	0	1	0	1	1	0.347	0
2811671	0	2	17	0	1	0	0	0.929	0.443	0
175487	0	5	34	0	1	0	0	0.671	0.447	0
5189933	0	6	4	0	1	0	5	0.531	0.231	0
1089190	0	3	4	0	1	0	2	0.198	0.38	0
9601669	0	4	2	0	1	0	2	0.529	0.336	0
7442530	0	5	4	0	1	0	2	1	0.469	0
603823	0	6	2	0	1	0	4	0.415	0.834	0
4579086	0	4	4	0	1	0	5	0.669	0.252	0
1233858	0	4	3	0	1	0	2	1	0.623	0
4839782	0	4	4	0	1	0	0	1	0.31	0
4049845	0	4	4	0	1	0	0	0.72	0.58	0
7406609	0	6	31	0	1	0	0	0.723	0.813	0
4934207	0	4	4	0	1	0	0	0.477	0.636	0
9544633	0	5	4	0	1	0	0	0.944	0.261	0
1874913	0	5	4	0	1	0	0	1	0.292	0
1354288	0	5	6	0	1	6	4	1	0.374	0
8321	0	2	9	7	1	0	0	0.453	0.31	0
588825	0	3	3	0	1	1	0	0.119	0.634	0
7998752	0	3	4	0	1	0	0	0.027	0.8	0
8045600	0	2	3	0	1	0	0	0.166	0.245	0
1377457	0	5	3	0	1	0	0	0.679	0.677	0
1096411	0	5	2	0	1	0	0	0.766	0.242	0
4466472	0	5	8	0	1	0	0	1	0.364	0
3749187	0	5	4	0	1	0	0	0.845	0.042	0
4366981	0	5	3	0	1	0	1	0.903	0.581	0
9298541	0	3	3	0	1	0	2	0.035	0.383	0
8534367	0	3	4	0	1	0	1	0.073	0.087	0
5305640	0	3	3	0	1	0	1	0.034	0.193	0
5536728	0	4	4	0	1	0	0	1	0.25	0
9595927	0	5	3	0	1	0	0	0.711	0.476	0
7813769	0	7	4	0	1	0	0	0.346	0.076	0
8013803	0	2	4	0	1	0	2	0.18	0.039	0
7146800	0	5	4	0	1	0	0	0.992	0.282	0
5431594	0	5	4	0	1	0	0	0.967	0.087	0
6027882	0	7	4	0	1	0	0	0	0.134	0
5752924	0	6	3	0	1	0	0	0.473	0.704	0
6422818	0	5	3	0	1	0	0	1	0.087	0
151334	0	4	3	0	1	0	0	0.923	0.498	0
2845048	0	4	4	0	1	8	0	1	0.704	0
4096813	0	4	2	0	1	1	1	0.962	0.287	0
2918359	0	4	3	0	1	0	0	0.126	0.208	0
5114739	0	3	4	0	1	0	3	0.963	0.408	0
8278205	0	3	4	0	1	0	1	0	0	0
8351083	0	6	7	0	1	0	0	0.955	0.503	0
5272970	0	3	4	0	1	0	0	0.363	0.287	0
715011	0	5	2	5	1	0	0	0.984	0.822	0
1417818	0	6	4	0	1	0	0	0.049	0.069	0
2770537	0	5	6	0	1	0	0	0.319	0.58	1
5744689	0	7	4	0	1	0	1	0.945	0.327	0
3489239	0	5	3	0	1	0	5	0.231	0.154	0
990827	0	3	3	0	1	0	0	0.171	0.474	0
3905884	0	7	3	0	1	0	0	0.947	0.12	0
2199046	0	4	3	0	1	1	0	0.965	0.256	0
518808	0	6	3	0	1	0	0	0.824	0.171	0
6747566	0	4	6	0	1	4	0	1	0.46	0
9020755	0	3	3	0	1	0	0	0.895	0.287	0
9001275	0	6	4	0	1	0	0	0.721	0.22	1
1767350	0	6	3	0	1	0	1	0.011	0.238	0
1172436	0	6	4	0	1	0	2	0.161	0.564	0
6976145	0	6	4	0	1	4	5	1	0.289	0
1469791	0	4	4	0	1	0	0	0.477	0.605	0
2175550	0	5	3	0	1	0	0	0.953	0.585	0
171530	0	6	3	0	1	26	27	0.92	0.897	1
6291987	0	5	3	0	1	1	0	1	0.641	0
5584652	0	4	8	0	1	0	0	0.114	0.054	0
1128959	0	3	4	0	1	0	1	0.741	0.47	0
4149694	0	4	3	0	1	2	0	1	0.267	0
3004533	0	3	4	0	1	0	8	0.772	0.479	0
6160135	0	3	4	0	0	0	0	0.561	0.472	0
8326938	0	4	4	0	1	0	0	1	0.242	0
974599	0	4	4	0	1	0	0	0.425	0.293	0
9957640	0	5	3	0	1	0	0	1	0.581	0
4156493	0	5	2	0	1	0	0	0.118	0.489	0
5781163	0	3	4	0	1	0	0	0.053	0.56	0
3891072	0	5	4	0	1	0	0	0.375	0.193	0
3564398	0	4	3	0	1	6	1	0.81	0.664	0
732560	0	2	5	0	1	0	0	0.915	0	0
1735867	0	4	3	0	1	0	1	0.931	0.602	0
4870509	0	4	4	0	1	0	0	0.208	0.206	0
9630430	0	5	4	0	1	0	0	0.35	0.233	0
73025	0	3	3	0	0	0	0	0.615	0.369	0
909972	0	4	4	0	1	0	0	0.292	0.665	1
4649470	0	4	3	0	1	0	0	0.671	0.692	0
9684364	0	3	4	0	1	0	0	0.802	0.121	1
3342813	0	5	4	0	1	5	3	0.891	0.278	0
2714960	0	4	3	0	1	0	0	0.983	0.282	0
9329960	0	4	3	0	1	0	0	0.804	0.771	0
5954001	0	3	3	0	1	0	0	1	0.572	1
1918993	0	6	3	0	1	2	7	0.959	0.604	0
212834	0	4	17	0	1	0	0	0.314	0.263	0
7838937	0	4	9	0	1	0	0	0.276	0.282	0
4997943	0	5	4	0	1	0	0	0.118	0.21	0
1348588	0	4	6	0	0	0	0	0.045	0.203	0
5194262	0	5	3	0	1	0	0	0.16	0.504	1
5882240	0	3	3	0	1	0	0	0.518	0	0
4757031	0	4	3	0	1	0	1	0.103	0.307	0
9655669	0	5	3	0	1	0	1	1	0.243	0
7646988	0	5	3	0	1	0	0	0	0	0
9359617	0	5	4	0	1	0	0	0.901	0.286	0
4714252	0	4	4	0	1	0	0	0	0.597	0
8489189	0	4	3	0	1	0	0	0.958	0.087	0
9652115	0	4	3	0	1	0	0	0.779	0.573	0
331896	0	2	25	0	1	0	0	0.047	0.603	0
9713611	0	3	49	0	1	0	0	0.369	0.264	0
7599424	0	5	4	0	1	0	0	0.932	0.038	1
4404051	0	4	3	0	1	0	2	0.489	0.253	1
9907098	0	5	4	0	1	0	3	0.556	0.555	0
7042511	0	5	4	0	1	2	0	0.854	0.226	0
4756410	0	5	3	0	1	0	0	0.911	0.266	0
9480930	0	7	3	0	1	1	0	1	0.392	1
4597387	0	4	4	0	1	0	1	0.307	0.121	0
2771096	0	3	3	0	1	0	0	0.661	0.521	0
6832230	0	2	94	0	0	0	0	0.913	0.307	0
3976442	0	3	3	0	1	0	0	0.837	0.117	1
8841064	0	6	3	0	1	0	0	0.397	0.398	0
5702145	0	5	4	0	1	0	0	0.741	0.045	0
430122	0	3	3	0	1	0	0	0.531	0.396	0
9111020	0	5	3	0	1	1	1	0.534	0.226	1
4526891	0	4	2	0	1	0	31	0.372	0.34	1
7336649	0	2	57	0	1	1	0	0.213	0.308	0
6520094	0	4	4	0	1	0	0	1	0.049	0
9113012	0	5	10	0	1	0	0	0.648	0.042	0
9855220	0	5	4	0	1	0	0	0.931	0.322	0
388968	0	2	8	5	1	4	0	0.861	0.895	0
2304512	0	5	3	0	1	0	1	0.543	0.388	0
5486225	0	2	4	0	1	0	0	0	0	0
8831083	0	5	7	0	1	0	5	1	0.729	0
1096735	0	4	3	0	1	0	0	0.967	0.333	0
1851903	0	6	4	0	1	0	0	1	0.837	0
9299931	0	4	5	0	1	0	0	1	0.446	0
7274189	0	4	3	0	1	0	2	0.07	0.238	0
8713936	0	2	3	0	1	0	0	0.167	0.475	0
2804567	0	5	4	0	0	0	0	0.127	0.278	0
2340030	0	4	3	0	1	0	0	0.787	0.041	0
5763959	0	6	3	0	1	0	0	0.904	0.499	1
5845600	0	4	3	3	1	7	3	0.949	0.579	0
1586684	0	5	3	0	1	1	5	0.975	0.705	0
9798051	0	4	3	0	1	1	1	0.858	0.394	1
9601702	0	5	3	0	1	6	22	0.638	0.957	0
3854241	0	3	3	0	1	0	0	0.776	0.257	0
6918608	0	4	6	0	1	0	0	0.505	0.375	0
2232731	0	5	4	0	1	2	29	0.303	0.963	0
5017748	0	2	4	0	1	0	1	0	0.041	0
6061374	0	4	3	0	1	0	0	0.777	0.18	0
4286752	0	6	4	0	0	0	0	0.685	0.486	0
8011861	0	4	3	0	1	0	0	0.433	0.409	0
5016334	0	5	4	0	1	0	0	0.958	0.082	0
6033117	0	2	3	0	1	0	0	0	0	0
6323050	0	5	3	0	1	1	36	0.96	0.73	1
2808643	0	6	4	0	1	0	2	0.532	0.167	0
5087700	0	4	2	0	1	0	0	0.138	0.555	0
451286	0	5	3	0	1	0	8	0.046	0.671	0
7713962	0	2	3	0	1	0	0	0.338	0.891	0
6600094	0	5	4	0	1	0	0	0.72	0.028	1
791665	0	2	8	0	1	0	0	0.35	0.236	0
6597419	0	6	6	0	1	0	1	0	0.753	0
6893868	0	3	4	0	1	0	0	0	0.018	0
8780913	0	3	7	0	1	0	0	0.764	0.123	0
5831749	0	1	3	0	0	1	1	0.152	0.362	0
6285958	0	4	3	0	1	0	0	0.832	0.162	0
5872925	0	5	3	0	1	0	0	0.026	0.284	0
4147412	0	5	4	0	1	0	1	0.425	0.367	0
5076321	0	3	2	0	1	0	0	0.398	0.182	0
9176200	0	5	3	0	1	0	0	0.583	0.473	1
4873482	0	6	4	0	1	0	0	0.93	0.314	0
1283927	0	4	4	0	1	0	58	0.023	0.414	0
3098742	0	4	3	0	1	0	0	0.227	0.301	0
7812963	0	2	2	0	1	0	0	0.582	0.204	1
8665697	0	5	3	0	1	0	1	0.811	0.617	0
7997114	0	4	3	0	1	0	0	0.625	0.593	0
8732401	0	4	3	0	1	0	0	0.113	0.517	0
8260834	0	5	4	0	1	0	7	0.965	0.388	0
1199650	0	2	3	0	1	0	0	0.505	0.194	0
4257009	0	3	4	0	1	0	0	0.146	0.216	0
8549470	0	4	3	0	1	0	1	0.962	0.313	0
3771109	0	1	42	0	1	0	0	0.497	0.207	0
8638941	0	3	16	0	1	0	0	0.09	0.34	0
7535789	0	5	4	0	1	0	0	0.994	0.406	0
6052626	0	4	3	0	1	0	0	0.837	0.272	0
7524932	0	6	3	0	1	3	10	1	0.724	0
7803047	0	4	3	0	1	1	1	0.24	0.358	0
4132795	0	3	4	0	1	0	0	0	0	0
4983020	0	2	5	0	1	0	0	0.087	0.313	0
1027559	0	4	3	0	1	0	0	0.857	0.319	1
1645119	0	4	3	0	0	0	12	0.432	0.353	0
9807698	0	3	4	0	1	0	4	1	0.523	0
5078260	0	5	3	0	1	0	1	1	0.335	0
9702218	0	5	3	0	1	0	5	0.906	0.128	0
4930941	0	5	3	0	1	0	0	0.478	0.551	0
1553479	0	3	4	0	1	0	0	0.197	0.233	0
6585396	0	5	3	0	1	0	0	0.226	0.471	0
602631	0	5	5	0	1	0	1	1	0.182	0
366250	0	3	7	0	1	0	0	0.651	0.173	0
7104022	0	4	5	0	1	0	16	0.141	0.445	0
2060331	0	4	4	0	1	0	2	0.205	0.24	0
5738525	0	4	4	0	1	0	0	0.293	0.066	0
8036740	0	4	4	0	0	0	0	0.88	0.86	0
9667781	0	3	2	0	1	0	0	0.157	0.2	0
6946004	0	5	3	0	1	0	0	0.804	0.341	0
6126246	0	4	3	0	1	0	0	0.845	0.243	0
5826940	0	3	4	0	0	0	27	0.733	0.155	0
5466084	0	6	3	7	1	0	0	0.143	0.236	0
3376443	0	3	4	0	1	0	0	0.849	0.325	0
428010	0	4	4	0	1	0	0	0.933	0.343	0
2136983	0	5	4	0	1	0	4	0.934	0.398	0
7959331	0	3	3	0	1	0	2	0.117	0.459	0
9901696	0	5	4	0	1	2	4	0.022	0.808	1
1796749	0	5	4	0	1	0	1	0.878	0.13	0
4828473	0	4	4	0	1	0	0	0.415	0.287	0
144856	0	2	4	0	0	0	0	0.28	0.458	0
1012008	0	5	4	0	1	0	0	1	0.31	0
373796	0	5	4	0	1	0	0	0.3	0.098	0
5849019	0	3	3	0	0	3	0	0.915	0.563	0
446112	0	5	3	0	1	1	0	0.028	0.17	0
3705412	0	4	4	0	1	0	2	0.38	0.131	0
5703226	0	5	3	0	1	0	0	0.363	0.155	0
9979383	0	5	3	0	0	0	0	0.111	0.351	0
4567146	0	3	3	0	1	0	0	0.07	0.239	0
2759913	0	4	4	0	1	0	0	0.984	0.572	0
1342231	0	4	3	0	1	0	0	0.567	0.124	0
6837468	0	5	8	0	1	0	0	0.125	0.81	0
3480247	0	4	4	0	1	0	2	0.445	0.336	0
2515727	0	3	2	0	1	0	0	0.215	0.743	0
2800885	0	4	3	0	1	0	0	0.979	0.453	0
7065329	0	4	4	0	1	0	0	0.375	0.131	0
8836124	0	4	3	0	1	0	0	1	0.24	0
1195600	0	5	3	0	1	1	0	0.568	0.423	0
7155463	0	5	4	0	1	0	6	0.97	0.842	0
1798184	0	5	4	0	1	1	3	0.197	0.536	0
8011675	0	5	2	0	1	0	0	0.937	0.372	0
252391	0	4	37	0	1	0	0	0.099	0.385	0
6405996	0	4	3	0	1	0	1	0.413	0.183	0
6229891	0	2	3	0	1	11	5	0.847	0.524	0
683635	0	5	3	0	1	0	0	1	0.159	0
3066807	0	5	3	0	1	0	0	0.142	0.369	1
5793477	0	5	3	0	1	0	1	0.987	0.533	0
1351881	0	4	11	0	1	1	2	0.902	0.701	0
8874388	0	3	11	0	1	2	2	1	0.411	1
6233295	0	4	3	0	1	0	0	0.143	0.587	0
6994068	0	4	4	0	1	0	0	0.845	0.235	0
3262146	0	3	3	0	1	0	2	0.079	0.227	1
368316	0	4	4	0	1	0	8	0.775	0.624	0
9971175	0	5	3	0	1	0	2	0.764	0.426	0
9678807	0	4	4	0	1	0	0	0.519	0.454	0
5820101	0	4	4	0	1	0	0	0.098	0	0
8058407	0	3	3	0	0	0	0	0.498	0.506	0
4069695	0	5	4	0	1	0	6	0.439	0.674	1
7355599	0	4	10	0	1	0	0	0	0	0
6841854	0	5	3	0	1	0	0	0.26	0.185	0
7059864	0	5	4	0	1	0	0	0.214	0.605	0
1999913	0	3	3	0	0	3	1	1	0.582	0
577742	0	4	3	0	1	0	1	1	0.135	0
3462248	0	3	3	0	1	0	0	0.452	0.188	0
5420348	0	5	4	0	1	0	0	0	0.167	0
6122691	0	5	4	0	1	0	2	1	0.253	1
2118507	0	5	3	0	1	0	0	1	0.31	0
4991731	0	5	4	0	1	0	1	1	0.418	0
4209648	0	4	4	0	1	0	0	0.739	0.587	0
6529929	0	5	3	0	1	0	0	1	0.535	0
1337817	0	5	3	0	1	0	0	0.404	0.308	0
5006821	0	6	3	0	1	37	60	0.519	1	0
9859281	0	5	3	0	1	0	3	0.986	0.346	0
5961037	0	3	3	0	1	0	0	0.882	0.836	0
332392	0	3	5	0	1	0	0	0.525	0	0
346837	0	5	4	0	1	0	0	0.282	0.401	1
7563061	0	4	3	0	1	0	0	0.342	0.375	0
8292394	0	2	22	0	1	0	0	0.292	0.459	0
5113194	0	3	4	0	1	0	0	0.303	0.38	0
1132662	0	3	2	0	0	0	0	0.312	0.258	0
7807048	0	3	9	0	1	0	0	0.055	0.126	0
9882329	0	5	4	0	1	0	0	0.901	0.122	0
6254782	0	5	2	0	1	0	0	0.898	0.112	0
111432	0	5	3	0	1	0	0	0.692	0.358	0
9411339	0	5	4	0	1	0	0	1	0.154	0
9638444	0	4	3	0	1	0	29	1	0.697	0
5243165	0	6	4	0	1	0	0	0.111	0.596	0
7127858	0	4	4	0	1	0	0	0.936	0.236	0
4762551	0	3	3	0	1	0	0	0.701	0.241	1
1906711	0	3	3	0	0	1	0	0.939	0.869	0
4117079	0	3	3	0	1	0	0	0.993	0.61	1
4145882	0	5	7	0	1	0	0	0.615	0.247	0
8041367	0	6	64	0	1	0	0	0.953	0.182	0
5854777	0	5	3	0	1	0	1	0.774	0.123	0
7679885	0	4	3	0	1	0	0	0.789	0.411	0
2842934	0	5	3	0	1	1	2	0.911	0.681	0
9704190	0	2	3	0	1	0	0	0.696	0.172	0
919056	0	5	9	0	1	2	1	0.322	0.636	0
9113771	0	4	4	0	0	2	40	0.077	0.233	0
8962112	0	5	3	0	1	0	0	1	0.76	0
4660466	0	3	3	0	1	2	9	0.762	0.747	0
9088880	0	5	4	0	1	0	0	1	0.343	1
8232349	0	6	6	0	1	0	0	0.479	0.09	1
6407623	0	6	34	0	1	1	3	0.815	0.72	0
5232184	0	5	5	0	1	0	0	0.977	0.521	0
72425	0	2	4	0	1	0	8	0.23	0.757	1
3624869	0	4	4	0	1	0	1	0.795	0.334	0
5241340	0	6	3	0	1	2	1	0.96	0.536	0
2705772	0	6	2	0	1	0	0	1	0.267	1
5402113	0	3	4	0	1	0	1	0.741	0.393	0
7329016	0	3	3	5	1	0	7	0.754	0.874	0
3385727	0	4	3	0	1	0	0	0.806	0.072	0
4276379	0	2	3	0	1	0	0	0.188	0.457	0
6920025	0	4	3	0	1	0	0	0.202	0.404	0
3031795	0	1	14	0	0	0	0	0.792	0.185	0
6414732	0	7	4	0	1	0	0	1	0.508	0
7982058	0	4	5	5	0	0	0	0.325	0.578	0
1261144	0	5	4	0	1	1	4	0.083	0.26	0
6302762	0	4	2	5	1	0	2	0.94	0.67	0
2230755	0	5	4	0	1	0	10	0.972	0.483	1
1724236	0	3	6	0	1	0	1	0.408	0.282	1
4266780	0	6	3	0	1	1	5	0.162	0.717	0
3521292	0	3	7	0	1	0	0	0.138	0.352	0
2796249	0	5	3	0	1	0	2	0.022	0.674	1
2083289	0	4	4	0	1	0	1	0.873	0.857	0
60068	0	6	3	0	1	0	0	0.946	0.605	0
195583	0	5	3	0	1	0	0	0.555	0.651	0
1956397	0	3	4	0	1	0	0	0.665	0.382	0
8174557	0	3	3	0	1	0	0	0.872	0.126	0
2935589	0	3	3	0	1	0	0	0.988	0.447	1
7122895	0	4	2	0	1	0	0	1	0.337	0
